vv_path,vh_path,label_name,label
/root/private_data/cls_vv/val/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x10488_y14686_vv__MTL189p99W32p26R5p89.png,/root/private_data/cls_vh/val/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x10488_y14686_vh__MTL189p99W32p26R5p89.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929__Container Ship_x7005_y13415_vv__MTL398p45W59p07R6p75.png,/root/private_data/cls_vh/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929__Container Ship_x7005_y13415_vh__MTL398p45W59p07R6p75.png,Container Ship,Container Ship
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x6464_y16603_vv__MTL199p90W32p24R6p20.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x6464_y16603_vh__MTL199p90W32p24R6p20.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8__Bulk Carrier_x6965_y16257_vv__MTL288p97W45p00R6p42.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8__Bulk Carrier_x6965_y16257_vh__MTL288p97W45p00R6p42.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63__Bulk Carrier_x10355_y10368_vv__MTL189p99W32p26R5p89.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63__Bulk Carrier_x10355_y10368_vh__MTL189p99W32p26R5p89.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x9047_y14941_vv__MTL299p92W50p00R6p00.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x9047_y14941_vh__MTL299p92W50p00R6p00.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/val/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Container Ship_x19477_y4152_vv__MTL337p00W46p00R7p33.png,/root/private_data/cls_vh/val/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Container Ship_x19477_y4152_vh__MTL337p00W46p00R7p33.png,Container Ship,Container Ship
/root/private_data/cls_vv/val/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Container Ship_x16611_y12883_vv__MTL138p03W22p40R6p16.png,/root/private_data/cls_vh/val/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Container Ship_x16611_y12883_vh__MTL138p03W22p40R6p16.png,Container Ship,Container Ship
/root/private_data/cls_vv/test/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5__Oil_Chemical Tanker_x19184_y9686_vv__MTL114p60W16p82R6p81.png,/root/private_data/cls_vh/test/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5__Oil_Chemical Tanker_x19184_y9686_vh__MTL114p60W16p82R6p81.png,Tanker,Tanker
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD__Bulk Carrier_x5752_y13864_vv__MTL225p00W32p20R6p99.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD__Bulk Carrier_x5752_y13864_vh__MTL225p00W32p20R6p99.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/test/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3__Bulk Carrier_x9099_y6818_vv__MTL189p99W32p00R5p94.png,/root/private_data/cls_vh/test/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3__Bulk Carrier_x9099_y6818_vh__MTL189p99W32p00R5p94.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/test/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Container Ship_x1324_y13302_vv__MTL285p00W40p00R7p12.png,/root/private_data/cls_vh/test/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Container Ship_x1324_y13302_vh__MTL285p00W40p00R7p12.png,Container Ship,Container Ship
/root/private_data/cls_vv/test/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5__Container Ship_x320_y7830_vv__MTL196p83W27p84R7p07.png,/root/private_data/cls_vh/test/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5__Container Ship_x320_y7830_vh__MTL196p83W27p84R7p07.png,Container Ship,Container Ship
/root/private_data/cls_vv/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1__Tanker_x11259_y12623_vv__MTL100p00W14p00R7p14.png,/root/private_data/cls_vh/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1__Tanker_x11259_y12623_vh__MTL100p00W14p00R7p14.png,Tanker,Tanker
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x698_y12437_vv__MTL291p90W45p06R6p48.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x698_y12437_vh__MTL291p90W45p06R6p48.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5__Container Ship_x2630_y5956_vv__MTL300p00W44p00R6p82.png,/root/private_data/cls_vh/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5__Container Ship_x2630_y5956_vh__MTL300p00W44p00R6p82.png,Container Ship,Container Ship
/root/private_data/cls_vv/test/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929__Bulk Carrier_x5927_y14422_vv__MTL189p99W32p00R5p94.png,/root/private_data/cls_vh/test/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929__Bulk Carrier_x5927_y14422_vh__MTL189p99W32p00R5p94.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Container Ship_x8752_y14550_vv__MTL222p00W30p00R7p40.png,/root/private_data/cls_vh/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Container Ship_x8752_y14550_vh__MTL222p00W30p00R7p40.png,Container Ship,Container Ship
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1__Bulk Carrier_x1517_y11767_vv__MTL190p00W32p00R5p94.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1__Bulk Carrier_x1517_y11767_vh__MTL190p00W32p00R5p94.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x2464_y11734_vv__MTL224p90W32p29R6p97.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x2464_y11734_vh__MTL224p90W32p29R6p97.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Bulk Carrier_x9414_y14185_vv__MTL189p99W32p00R5p94.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Bulk Carrier_x9414_y14185_vh__MTL189p99W32p00R5p94.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2__Bulk Carrier_x9177_y13543_vv__MTL176p60W26p00R6p79.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2__Bulk Carrier_x9177_y13543_vh__MTL176p60W26p00R6p79.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Container Ship_x20206_y4335_vv__MTL260p66W32p30R8p07.png,/root/private_data/cls_vh/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Container Ship_x20206_y4335_vh__MTL260p66W32p30R8p07.png,Container Ship,Container Ship
/root/private_data/cls_vv/val/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5__Bulk Carrier_x10766_y14461_vv__MTL190p00W32p26R5p89.png,/root/private_data/cls_vh/val/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5__Bulk Carrier_x10766_y14461_vh__MTL190p00W32p26R5p89.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5__Bulk Carrier_x8156_y14949_vv__MTL291p95W45p00R6p49.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5__Bulk Carrier_x8156_y14949_vh__MTL291p95W45p00R6p49.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/test/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5__Bulk Carrier_x10279_y14630_vv__MTL190p00W32p25R5p89.png,/root/private_data/cls_vh/test/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5__Bulk Carrier_x10279_y14630_vh__MTL190p00W32p25R5p89.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44__Bulk Carrier_x1681_y9985_vv__MTL189p90W32p66R5p81.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44__Bulk Carrier_x1681_y9985_vh__MTL189p90W32p66R5p81.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1__Oil Products Tanker_x9530_y13592_vv__MTL228p60W32p30R7p08.png,/root/private_data/cls_vh/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1__Oil Products Tanker_x9530_y13592_vh__MTL228p60W32p30R7p08.png,Tanker,Tanker
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44__Bulk Carrier_x5717_y13893_vv__MTL295p00W46p00R6p41.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44__Bulk Carrier_x5717_y13893_vh__MTL295p00W46p00R6p41.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A__Container Ship_x7207_y12965_vv__MTL160p87W25p41R6p33.png,/root/private_data/cls_vh/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A__Container Ship_x7207_y12965_vh__MTL160p87W25p41R6p33.png,Container Ship,Container Ship
/root/private_data/cls_vv/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5__Tanker_x7242_y15028_vv__MTL333p00W60p04R5p55.png,/root/private_data/cls_vh/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5__Tanker_x7242_y15028_vh__MTL333p00W60p04R5p55.png,Tanker,Tanker
/root/private_data/cls_vv/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1__Tanker_x11088_y12597_vv__MTL126p00W21p00R6p00.png,/root/private_data/cls_vh/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1__Tanker_x11088_y12597_vh__MTL126p00W21p00R6p00.png,Tanker,Tanker
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2__Bulk Carrier_x10737_y13725_vv__MTL179p88W29p00R6p20.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2__Bulk Carrier_x10737_y13725_vh__MTL179p88W29p00R6p20.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054__Bulk Carrier_x8539_y12368_vv__MTL225p00W32p29R6p97.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054__Bulk Carrier_x8539_y12368_vh__MTL225p00W32p29R6p97.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Bulk Carrier_x5345_y14122_vv__MTL299p92W50p06R5p99.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Bulk Carrier_x5345_y14122_vh__MTL299p92W50p06R5p99.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44__Bulk Carrier_x1608_y10231_vv__MTL175p60W28p40R6p18.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44__Bulk Carrier_x1608_y10231_vh__MTL175p60W28p40R6p18.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160523T102501_20160523T102530_011385_0114CC_4FED__Crude Oil Tanker_x7255_y9598_vv__MTL333p14W60p05R5p55.png,/root/private_data/cls_vh/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160523T102501_20160523T102530_011385_0114CC_4FED__Crude Oil Tanker_x7255_y9598_vh__MTL333p14W60p05R5p55.png,Tanker,Tanker
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Bulk Carrier_x1733_y10213_vv__MTL189p00W32p00R5p91.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Bulk Carrier_x1733_y10213_vh__MTL189p00W32p00R5p91.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5__Container Ship_x813_y15315_vv__MTL265p98W32p20R8p26.png,/root/private_data/cls_vh/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5__Container Ship_x813_y15315_vh__MTL265p98W32p20R8p26.png,Container Ship,Container Ship
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8__Bulk Carrier_x5745_y13608_vv__MTL225p00W30p00R7p50.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8__Bulk Carrier_x5745_y13608_vh__MTL225p00W30p00R7p50.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Tanker_x16242_y7639_vv__MTL52p00W9p00R5p78.png,/root/private_data/cls_vh/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Tanker_x16242_y7639_vh__MTL52p00W9p00R5p78.png,Tanker,Tanker
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929__Bulk Carrier_x1424_y8034_vv__MTL158p60W22p80R6p96.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929__Bulk Carrier_x1424_y8034_vh__MTL158p60W22p80R6p96.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/test/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x9682_y14944_vv__MTL295p00W46p06R6p40.png,/root/private_data/cls_vh/test/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x9682_y14944_vh__MTL295p00W46p06R6p40.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/val/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A__Bulk Carrier_x9081_y13145_vv__MTL291p98W45p00R6p49.png,/root/private_data/cls_vh/val/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A__Bulk Carrier_x9081_y13145_vh__MTL291p98W45p00R6p49.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054__Tanker_x6460_y16512_vv__MTL126p00W19p00R6p63.png,/root/private_data/cls_vh/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054__Tanker_x6460_y16512_vh__MTL126p00W19p00R6p63.png,Tanker,Tanker
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x10088_y14450_vv__MTL199p90W32p00R6p25.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x10088_y14450_vh__MTL199p90W32p00R6p25.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63__Tanker_x10872_y10698_vv__MTL152p00W23p00R6p61.png,/root/private_data/cls_vh/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63__Tanker_x10872_y10698_vh__MTL152p00W23p00R6p61.png,Tanker,Tanker
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x3250_y13595_vv__MTL225p00W32p00R7p03.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x3250_y13595_vh__MTL225p00W32p00R7p03.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Container Ship_x19259_y12944_vv__MTL171p99W27p60R6p23.png,/root/private_data/cls_vh/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Container Ship_x19259_y12944_vh__MTL171p99W27p60R6p23.png,Container Ship,Container Ship
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1__Bulk Carrier_x7500_y16476_vv__MTL225p00W32p30R6p97.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1__Bulk Carrier_x7500_y16476_vh__MTL225p00W32p30R6p97.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/val/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8__Bulk Carrier_x10101_y13555_vv__MTL225p78W32p24R7p00.png,/root/private_data/cls_vh/val/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8__Bulk Carrier_x10101_y13555_vh__MTL225p78W32p24R7p00.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1__Bulk Carrier_x8643_y12255_vv__MTL225p00W33p00R6p82.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1__Bulk Carrier_x8643_y12255_vh__MTL225p00W33p00R6p82.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/test/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Container Ship_x9190_y14258_vv__MTL167p84W26p70R6p29.png,/root/private_data/cls_vh/test/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Container Ship_x9190_y14258_vh__MTL167p84W26p70R6p29.png,Container Ship,Container Ship
/root/private_data/cls_vv/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160523T102501_20160523T102530_011385_0114CC_4FED__Oil_Chemical Tanker_x3166_y8058_vv__MTL68p00W12p00R5p67.png,/root/private_data/cls_vh/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160523T102501_20160523T102530_011385_0114CC_4FED__Oil_Chemical Tanker_x3166_y8058_vh__MTL68p00W12p00R5p67.png,Tanker,Tanker
/root/private_data/cls_vv/test/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x2062_y13786_vv__MTL289p00W45p00R6p42.png,/root/private_data/cls_vh/test/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F__Bulk Carrier_x2062_y13786_vh__MTL289p00W45p00R6p42.png,Bulk Carrier,Bulk Carrier
/root/private_data/cls_vv/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Tanker_x11186_y3038_vv__MTL120p00W16p00R7p50.png,/root/private_data/cls_vh/train/Tanker/Tanker__S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C__Tanker_x11186_y3038_vh__MTL120p00W16p00R7p50.png,Tanker,Tanker
/root/private_data/cls_vv/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5__Container Ship_x767_y7719_vv__MTL264p21W32p20R8p21.png,/root/private_data/cls_vh/train/Container Ship/Container Ship__S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5__Container Ship_x767_y7719_vh__MTL264p21W32p20R8p21.png,Container Ship,Container Ship
/root/private_data/cls_vv/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Bulk Carrier_x6382_y13950_vv__MTL299p95W50p00R6p00.png,/root/private_data/cls_vh/train/Bulk Carrier/Bulk Carrier__S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA__Bulk Carrier_x6382_y13950_vh__MTL299p95W50p00R6p00.png,Bulk Carrier,Bulk Carrier
